user,item,recommended
6,81,0.474678038750741
6,84,1.2997002734879248
6,85,1.4126581426988214
6,87,0.5047140229836948
6,88,0.09312245040360102
6,89,0.9705626965606465
6,91,1.6240491559400163
6,92,0.9999998126500951
6,93,0.683423656715354
6,94,0.8577489110809704
6,97,0.8940897711461082
6,98,0.9999999193919292
6,99,0.9800177814473869
6,100,0.6365479283283402
7,12,0.9999998960769624
7,13,0.9999999632561638
7,14,0.9999998960769624
7,16,0.9999999480384785
7,24,0.9999999575735949
7,25,0.9999999307179726
7,27,0.28877199808471055
7,30,1.8854256731271901
7,32,1.4974032334473162
7,34,1.9999999151471899
7,37,0.5878240990123005
7,43,0.9999999307179726
7,46,1.719421544311979
7,49,0.44499441923119953
7,51,1.3704785018074843
7,54,0.9999999510102076
7,56,0.6650166846285325
7,63,0.9999999575735949
7,67,0.8075010534427456
7,68,0.9999999351925972
7,71,1.9999998102633585
7,89,1.999999861435945
7,94,0.9999999480384785
7,98,0.9999999307179726
8,1,0.22260907248656475
8,6,0.9999999299206848
8,8,0.9999999299206848
8,9,1.2347306777032496
8,18,1.4126766459861138
8,20,0.9999997526137236
8,26,1.141486390872029
8,27,0.9999998909128908
8,31,0.6611697833944103
8,35,0.9999999664058069
8,36,0.6943601616680031
8,38,1.9999996806256628
8,39,0.8788312377390302
8,42,1.9999998403128185
8,46,0.6811566185268992
8,58,0.9999998632520755
8,59,0.24399843608178717
8,61,0.5604055262424805
8,68,0.9999999538989328
8,69,0.6259332918105328
8,72,1.9999999222539777
8,76,1.2750749201048555
8,81,0.9999999903885212
8,88,0.7759907192572625
8,92,1.7437001112870774
8,96,0.9999999692681861
9,1,0.9091096523094498
9,9,0.9999999316260331
9,10,2.999999362897318
9,19,0.9999999061916937
9,21,2.999999362897318
9,24,0.20294299026642593
9,25,0.9999999061916937
9,29,1.0633644237762097
9,30,0.8284270925562666
9,36,1.7417542873192196
9,37,0.9208005872473666
9,42,1.9999999357738392
9,45,0.8044144430823712
9,46,0.9999999316260331
9,56,0.9999999336675086
9,57,0.43795098074934063
9,59,0.3237503916190081
9,68,0.9999999678869196
9,81,0.9999999316260331
9,86,0.7417542947367624
9,88,0.49999999281929675
9,89,1.9999998874300282
9,98,0.9999999061916937
10,6,0.3999999836831382
10,7,0.6711868910673057
10,8,0.9999999724352983
10,9,1.9999999320130755
10,10,1.5367190954438557
10,11,0.9999999278889797
10,13,0.9999999769059897
10,15,0.6685025868841206
10,21,2.1147827799190924
10,25,0.2638371281356356
10,26,0.008129853537158345
10,30,0.9336732967398563
10,31,0.9999999770998708
10,39,1.5434892636495017
10,44,0.945111267530414
10,49,1.0916730362423426
10,53,1.9999997737258557
10,56,0.6875301201122962
10,59,0.7768767167659448
10,60,0.9999999600000016
10,64,1.2076073703131587
10,66,0.3637656654775129
10,71,0.7116719004043411
10,75,1.0684021424870216
10,78,1.9999996605888026
10,79,1.357998867619109
10,81,0.9999999900000002
10,84,1.6084746931356244
10,85,1.0431273100894416
10,87,2.0548885397039545
10,89,0.2817290385959418
10,91,0.3412170268871898
10,92,0.11461719229786889
10,94,0.8227503501700968
10,99,0.1717078050949034
10,100,0.16118204093042657
11,3,0.21211602893482215
11,9,1.136651281811844
11,13,1.211200720357343
11,20,0.9999999698729224
11,22,0.9222242952081493
11,24,0.3843885885960087
11,26,1.999999986556236
11,27,0.40453724891676734
11,32,0.9999999265153131
11,33,0.6461105887518733
11,34,1.3506753414773576
11,35,1.5259316020235922
11,38,1.1957744269998904
11,39,0.4999999900784327
11,44,0.46629190006108123
11,46,0.5635083035618432
11,59,0.9999999575735949
11,61,0.9999999720190166
11,64,0.9999999178416231
11,66,1.136651281811844
11,69,0.29494546237384817
11,70,1.9999996205267527
11,73,1.3189151099325118
11,75,0.2817290381049395
11,81,0.9999999575735949
11,89,0.43167431240136206
11,90,0.35372128757827115
11,93,0.8874821741041458
11,96,1.5698987108368303
11,98,0.43461493785702965
11,99,1.1926035324249737
12,2,0.9999999222182602
12,3,1.2607939525437013
12,12,1.9999999478196648
12,18,1.9999998123833873
12,29,0.3743759150903364
12,31,0.9999999808514581
12,35,0.09633139590703352
12,39,0.8223121246718224
12,42,1.9999998123833873
12,52,0.39834668836839443
12,53,1.0963313868703477
12,59,0.6395374359454773
12,61,0.5584815367565025
12,68,0.9006600276530199
12,69,0.9999999258380207
12,72,1.9999998123833873
12,73,1.9999998444365203
12,74,1.715649246457317
12,76,1.0750206007301777
12,84,1.248494561685742
12,92,0.8610017155606632
12,94,0.2009822509309719
12,96,0.9999999258380207
13,5,1.5136374066145524
13,10,2.9999997283384707
13,12,1.7120916877350503
13,13,0.9999999555890817
13,14,0.9999999100000081
13,16,1.9999997795459477
13,21,0.3697381351500088
13,25,0.9999999537668971
13,27,0.9999999100000081
13,29,0.6809570830674369
13,30,1.6699199931654054
13,31,0.9999997795459717
13,32,0.2965690524628848
13,39,0.49324198641104067
13,40,0.706245329031488
13,42,0.06309757457614565
13,44,1.5504905889408847
13,46,1.2251481875575985
13,49,1.5550054902623316
13,50,0.008102079682209566
13,51,0.472949931207754
13,53,1.9999998800000072
13,56,0.9999999575735949
13,59,2.3985284097200044
13,67,0.19745852370406294
13,71,1.505207921013146
13,77,1.1307700363385254
13,78,1.9999999800000003
13,84,0.3896054627626204
13,94,1.2466511701271454
14,1,0.9999999717157295
14,12,0.4772255694730892
14,13,2.999999912535724
14,15,0.9999999881612542
14,17,2.1568256197109057
14,33,0.4772255694730892
14,35,0.9282032180911932
14,37,0.9999999770871221
14,38,0.9999999776393207
14,43,1.0717967556552548
14,48,0.9999999708452414
14,54,1.5659421501253348
14,62,0.6472398876410225
14,69,1.9999999510102064
14,70,0.6180339844793851
14,75,1.9999999200000032
14,85,0.9999999600000016
14,88,1.9999999510102064
14,90,1.5060984510367301
14,98,0.9999999770871221
15,7,0.2898979390392217
15,10,2.9999998604471494
15,12,1.206906798237025
15,17,0.8565377309944359
15,19,0.9999997534235007
15,20,0.14100713309630092
15,21,0.2850192698864329
15,25,0.9999999903897474
15,27,0.8421052303720931
15,30,1.4195123100820437
15,31,0.9999998867524964
15,39,0.9999999525000023
15,40,1.0438748196994672
15,44,0.9999999718634291
15,49,1.9999999075337942
15,54,0.9999999564110125
15,56,0.00525632319271101
15,59,2.9999998604471494
15,67,0.9020543655233704
15,68,1.1818803273658052
15,71,1.9999999883405473
15,74,0.9095217193127448
15,76,0.9999999477386403
15,77,1.4447181296572118
15,78,1.3684209993546512
15,81,0.9999999128220288
15,84,0.21125372362828032
15,85,0.7792109580715278
15,89,1.9999995068470013
15,94,1.8490180876844515
15,98,0.9999997534235007
15,99,0.9999998867524964
16,11,2.9999997060612595
16,13,2.999999899004954
16,17,2.005277798996891
16,20,1.9999999083484903
16,26,0.15239485044549533
16,27,0.9999999541742451
16,39,1.9999998703851944
16,45,0.9999999817142533
16,46,0.36038321959711445
16,48,0.7442734655451065
16,54,0.9999999663349847
16,61,0.2792335442909371
16,68,0.17912878327737536
16,69,0.574579781583222
16,71,1.9999998490033228
16,75,1.9999999188310535
16,77,0.999999965358985
16,96,0.9999999741801117
17,1,0.3333333081917608
17,11,2.9999993211776435
17,13,2.1917298617936942
17,15,0.3739344224446537
17,16,1.9999997921539248
17,17,1.4217851337263046
17,20,1.9999997883399177
17,26,0.9999999435395144
17,27,0.42323198409430607
17,33,0.4772255527373741
17,35,0.5603945290185004
17,37,0.03143878590430822
17,38,0.47213593506169266
17,43,1.0717967134475495
17,45,0.8162718721854049
17,48,0.8290806141174553
17,54,1.3427694539102717
17,65,0.4500025121321332
17,66,0.20253778606519698
17,69,0.5441558498414651
17,70,0.4900492652360862
17,75,1.9056579532633522
17,77,0.45329981584586143
17,85,0.7247705882334609
17,87,1.1868005491325366
17,88,0.6810953009598887
17,89,0.9999998980196202
17,90,1.1091659975281911
18,2,0.784806161251288
18,7,0.5137661361246336
18,8,0.7857816062803955
18,9,2.9999998206260994
18,10,1.9999998010025324
18,13,0.9999999172688493
18,15,0.9999997850581935
18,17,0.9999999431587475
18,19,0.7061427553423271
18,20,0.1525949846161692
18,26,1.9999999546610565
18,30,1.4833147101421613
18,31,1.1884503497359142
18,33,0.9999998851087604
18,35,0.23272882438920198
18,36,0.9999999187596226
18,37,1.6430799211236649
18,39,1.9999999867741385
18,42,1.9999997346700522
18,43,0.24167091751919761
18,44,0.6066307122639317
18,45,1.5444665044301606
18,52,0.2371615806802486
18,53,1.3696029347148695
18,59,0.35045987667554473
18,65,0.9999999718141099
18,72,0.9999999718141099
18,73,2.226269193703541
18,74,0.3691459606621188
18,76,0.2804084358577392
18,84,0.5231663574456112
18,89,1.9999998231133602
18,90,0.34833145127485965
18,91,0.9999999593798097
18,92,0.4655107771088451
18,96,0.2898979389010808
18,100,1.9999999033046068
19,13,2.999999883380967
19,17,1.1662981721853052
19,20,1.9999998941699533
19,24,0.6461106144241944
19,38,0.18918417734861384
19,40,1.3024694912369164
19,45,1.1558851868347884
19,48,0.9999999611269889
19,54,0.49045452821212315
19,64,0.9999999225403391
19,66,0.4480184677057182
19,71,1.999999898019615
19,77,1.118974841322487
19,89,0.576945980491536
20,7,0.9999999178416231
20,9,1.4495092544035755
20,11,0.9999999721113333
20,13,0.1403760085729639
20,16,0.9999999721113333
20,17,0.9999998735089096
20,22,0.7062021141544241
20,26,1.3840137366384937
20,27,0.999999838754871
20,31,0.9999999178416231
20,35,1.9999999442226666
20,37,1.557635918607881
20,38,1.5227743761993593
20,39,1.9999997633568367
20,73,1.4878016547429094
20,75,1.5603920839550727
20,84,0.21247461743592905
20,85,0.9607747478596421
20,89,0.999999838754871
20,91,1.9999998356832462
20,94,0.1386797661437955
20,96,0.4782422970605796
21,7,0.9999999513944472
21,10,0.7855963781706115
21,11,2.617665435983817
21,16,0.999999920627467
21,17,0.9999999702080498
21,18,1.9999997883399177
21,20,0.6433261756255609
21,26,1.576767933978374
21,27,0.24653591613556516
21,31,0.9999999805577782
21,35,0.9999998941699588
21,38,1.9999997101725073
21,53,0.7338066050739427
21,54,0.9999998958366776
21,56,0.7817219433085405
21,59,0.6528203082153977
21,60,1.6386978823333713
21,61,0.6107327088206148
21,64,1.5818027556664964
21,65,0.20275709306176368
21,66,0.5334723923233726
21,72,0.8284270884310588
21,74,0.9999999675962976
21,75,1.9999999897464662
21,76,1.9999997883399177
21,79,0.7462288000844384
21,81,0.03886827596049036
21,84,2.2652661678072707
21,85,0.22318813446723573
21,87,0.09526429110720248
21,89,0.23765442078696702
21,91,0.6636736461305042
21,94,0.32111293029279714
21,100,0.3244997951045856
22,12,0.9999998356832597
22,13,0.9999999547348727
22,14,0.9999998356832597
22,19,0.38408836205064395
22,20,0.6202040805404021
22,25,0.999999977613432
22,29,0.9999999612701681
22,30,0.8161741012536416
22,34,0.9999998550862537
22,35,0.9999999419052532
22,37,0.5080138041750208
22,40,1.5405882507269402
22,43,0.9999998904555005
22,44,0.8613107950846289
22,46,0.19071534615122823
22,49,0.9999999535729291
22,51,0.1792455059570151
22,54,0.9999999225403391
22,56,0.9999999612701681
22,59,1.5999999628193609
22,61,0.9999998550862537
22,67,1.8957805013796387
22,71,1.9999999871626768
22,74,0.5620427111579274
22,76,0.9999999071291306
22,77,1.9999999012579166
22,78,0.2857142723006729
22,89,1.999999780911001
22,94,1.7448969842211308
22,98,0.9999998904555005
23,4,0.3982772593714287
23,6,0.3533399145455773
23,7,0.9999999178416231
23,8,0.40453725342434715
23,9,0.44997996620764047
23,11,0.14100262943765127
23,12,0.06931872633210812
23,15,0.9999999495219759
23,19,0.999999910557289
23,25,0.3333333134571747
23,30,1.999999821114578
23,31,1.7653399320294663
23,33,1.6866077932622576
23,35,0.9614813581433513
23,37,1.0917925820599486
23,39,1.352145783768805
23,43,0.6847026218786608
23,54,1.99999980000002
23,60,1.9999996422291875
23,68,1.9999999241712485
23,69,1.9999999127016692
23,73,0.6401004512421019
23,74,1.3779025322890368
23,75,1.2266950449432905
23,76,0.9999999620856242
23,83,0.9999999646446622
23,84,0.5732143425039864
23,88,1.0294372104792666
23,89,1.999999821114578
23,90,0.10491584730394178
23,91,0.7499552001883323
23,94,0.6381837630445726
23,98,0.4567940656666617
23,99,0.9999999178416231
24,7,0.9999999100000081
24,13,0.9999999083484945
24,19,0.6583779477533515
24,27,0.9999999740192386
24,29,1.9999998658359304
24,30,0.9999999083484945
24,31,0.9999999100000081
24,34,0.9999999740192386
24,39,0.9999999843875051
24,40,1.0125402676400692
24,49,0.22086422594443894
24,52,1.8225115374263516
24,56,1.999999920627464
24,68,0.9999999525658374
24,71,0.11124562302358412
24,77,0.5224077439017965
24,84,0.9999999100000081
24,85,1.9999998200000162
24,91,1.9999998200000162
24,94,0.22400923322358351
24,97,0.4454665032531127
24,98,0.9999999740192386
24,99,0.4030079360169214
25,4,0.11307811994882327
25,6,0.9999999928662952
25,8,0.9999999750141289
25,9,0.8108824229822121
25,12,1.7712564474229537
25,15,0.9999998703852029
25,20,0.9999998703852029
25,26,1.5767679526239704
25,27,0.9999999750141289
25,31,0.9999999325463168
25,33,1.1905363003275968
25,34,0.20126284358544813
25,39,1.1666389477536314
25,43,1.9999997407704058
25,52,2.293797788103134
25,64,0.9999999605594697
25,69,0.552697676779724
25,83,0.5334009338641235
25,88,0.2718695485120369
25,89,0.9999999325463168
25,94,0.4456206776540935
25,96,0.9999998703852029
25,98,0.999999960313732
26,2,0.2732825932029593
26,10,2.9999996672839417
26,12,1.9999998490033228
26,19,0.32849833129484646
26,29,0.794290693230538
26,30,0.9999999694494963
26,36,1.2582456904281518
26,37,0.19511973427379695
26,39,1.2961258330654122
26,49,0.9999999694494963
26,52,0.20943045967733348
26,59,2.9999996672839417
26,67,0.9999999694494963
26,73,0.21920117972934042
26,86,0.25824569784569473
26,94,2.405025868053935
27,3,0.7338440190189384
27,10,2.999999871937521
27,12,1.9999998868629214
27,13,0.9999999647233171
27,21,2.999999871937521
27,30,0.9999999815386519
27,35,0.9999998800000145
27,40,0.2623895192074357
27,42,1.9999998868629214
27,44,0.7560015270544236
27,45,0.0636282529552427
27,49,0.9999999647233171
27,53,1.9999998868629214
27,59,2.1660201433671777
27,67,1.8161260449951426
27,71,1.9999999225403362
27,79,0.9999999336675086
27,94,1.9102979020414834
28,2,0.09827249937165454
28,12,0.9999997755006071
28,13,1.086354098920175
28,14,0.9999997755006071
28,16,0.065735820409303
28,17,0.5142167547637987
28,19,0.21032993812157905
28,25,0.999999850333727
28,27,0.5714285347756035
28,30,1.1186320593108745
28,31,0.9999997250455338
28,35,0.7999999694739468
28,36,0.18345109664505335
28,37,0.19979733401751543
28,40,0.7990949808507546
28,43,0.29505908122598673
28,44,0.37559198839072083
28,46,0.6739151421289072
28,49,0.8686368634080991
28,52,1.4999985377956127
28,54,0.38208551077708064
28,56,1.9999999251668552
28,59,1.1296689503899606
28,61,0.9999999356234729
28,67,1.3006300225286296
28,70,0.3873467551382934
28,71,0.4823873319640285
28,73,0.4012372261182657
28,77,0.6407544543398712
28,78,0.28571426738780187
28,80,0.2435726410522638
28,89,1.999999700667454
28,94,0.6173847613230063
28,99,0.14285713724582588
28,100,1.999999460370643
29,7,0.04244923306648221
29,8,0.9999997207152771
29,10,0.9705627211147451
29,12,0.7137958516653585
29,15,0.9999998658359395
29,20,0.999999973167185
29,22,0.42618298969931545
29,27,0.9999999808452387
29,30,0.6432107956280442
29,31,0.9999999432950437
29,33,0.8456128952158609
29,34,0.99999995892081
29,38,0.35388935252610243
29,39,0.41027569893112
29,40,0.5141521849306683
29,41,0.4834178364669231
29,43,0.03963861752362358
29,46,0.46482281304997447
29,52,1.9999999871972136
29,55,0.99999996862525
29,56,0.6167760246897932
29,60,0.32881308428423023
29,68,1.0593369377882154
29,69,0.12385082836303082
29,70,0.5523893754645365
29,71,0.09511301421081678
29,76,0.999999868660762
29,77,0.3897116008978452
29,85,1.363672004648515
29,89,0.9999998603576191
29,90,0.2112388564684811
29,91,0.6685180445698246
29,93,1.1930682256612697
29,94,0.3084919621338675
29,96,0.551071291141556
29,97,1.4537877390832412
29,98,0.9999999841942645
29,99,1.7364880472180146
30,3,1.710303044000676
30,16,0.07179676701748033
30,27,0.9999999154423346
30,29,1.9999999357738392
30,33,0.9999999187596226
30,45,0.14914605935166877
30,52,0.9999999678869196
30,53,0.999999945000003
30,59,0.49895217226094485
30,61,0.999999962919009
30,69,0.999999962919009
30,74,0.6037925508256886
30,75,0.9999999154423346
30,76,0.6929033671051873
30,79,1.1310057943742022
30,89,0.9999999154423346
30,92,1.203776580598009
30,96,0.9999999745399007
31,1,0.5721224325866386
31,7,0.9999997618824387
31,11,0.14100262772380362
31,12,0.4320523789982395
31,13,2.999999799594175
31,15,0.9999999922584097
31,17,2.1568255727447023
31,19,0.9999999135901315
31,26,1.9999998856904853
31,30,1.999999827180263
31,31,1.621665928898287
31,33,0.4320523789982395
31,35,1.0306077438718544
31,37,1.0931996787367613
31,38,0.8092564078004986
31,39,1.999999909701562
31,43,1.1388422924746977
31,48,0.9999999331980585
31,54,1.6616775831315451
31,62,0.3089500349153881
31,69,1.120081439038419
31,70,1.0305627873819618
31,73,1.999999570116387
31,75,1.999999816696989
31,80,1.9999998831667924
31,85,0.05562479600787509
31,88,1.0218799877096871
31,89,1.999999827180263
31,90,1.2264672019491114
31,93,0.32031062773847313
31,98,0.9199412413003233
31,100,1.9999998831667924
32,10,0.8256870767874088
32,12,0.7138784861737482
32,13,0.999999887750291
32,21,0.5261222426546983
32,25,0.9999999537668971
32,27,0.999999991435823
32,29,0.5143044089643742
32,30,0.7574127607168373
32,34,1.2496042852472198
32,39,0.3818889678271657
32,44,0.37959536135580596
32,46,0.7061936942804712
32,49,1.8229942889488948
32,50,1.3333332371853064
32,52,0.13769055990064819
32,54,1.2344354906437085
32,59,1.9341197114416542
32,61,0.48477672735235994
32,63,0.24399844206013444
32,65,0.31919632738359244
32,66,0.3743925462253003
32,70,1.9999998102633585
32,71,0.18925790713575363
32,78,0.8606122606222134
32,87,2.999999701503799
32,89,0.9999997836669703
32,90,1.9999998102633585
32,94,2.1536803799808957
32,95,0.16668495591321603
32,98,0.9999998727207956
32,100,0.9999998470294381
33,17,0.599999988060151
33,20,0.9999998010025521
33,24,0.47722555902843344
33,29,1.9999999357738392
33,35,0.09999999801002515
33,38,0.4151437375475621
33,40,1.1838119381089067
33,45,0.9086736788006058
33,52,0.1868687228185714
33,59,0.06174069154773974
33,64,0.9999999357738413
33,66,0.6666666523941863
33,71,1.999999915442331
33,77,1.140055702809899
33,81,0.9999998010025521
33,88,0.7759907276686517
33,89,0.21903240883497796
34,6,0.9999999731258082
34,7,0.9999999452277473
34,8,0.9999999731258082
34,9,2.260859423392763
34,12,0.9999998450806903
34,13,0.9999999878283877
34,15,0.9999999911782061
34,30,0.9999999878283877
34,31,0.9999999819715352
34,33,0.9999998450806903
34,37,0.9999998550862537
34,39,0.9999999731258082
34,69,1.9999996901613806
34,79,0.6950406778157794
34,81,0.9999999789181494
34,85,1.9999998904554945
34,88,0.5224077287879771
34,90,0.9999998550862537
34,91,1.9999998904554945
34,94,0.9049394730639179
34,98,0.9999998550862537
34,99,0.18181818000752878
35,2,0.004331224747706651
35,10,0.9569459080522468
35,11,0.045614207291932045
35,14,0.9999999674203577
35,15,0.999999946779156
35,19,0.724544023567543
35,21,0.31245391754913887
35,24,0.728854546709549
35,25,0.9999999903897474
35,30,1.918114472654851
35,31,1.999999821114578
35,32,0.9350056411665141
35,33,1.7560014898206209
35,35,1.229079244910074
35,36,0.5300183529016649
35,37,1.847412867540962
35,38,0.6707630424514474
35,39,1.1513920372455988
35,41,0.24999999250000024
35,43,1.0673110186345802
35,44,0.9768114987555517
35,45,1.0772859351172253
35,46,1.0281739039279547
35,51,0.7631892896405615
35,59,1.3003718301616582
35,63,0.5954626986405402
35,67,0.6110953724534618
35,68,1.9999997287068376
35,69,0.7362002491826057
35,72,1.9999996800000515
35,73,0.6881822808698742
35,80,1.9999997115559398
35,86,0.9999999061916937
35,88,0.1735672455027217
35,89,1.9999999840000002
35,91,0.38671218573552796
35,93,0.3484751488280963
35,94,0.043152218646810174
35,98,0.8159712144470728
35,99,0.3117194414448834
35,100,0.15395027422775343
36,2,0.9999998851087604
36,3,0.1578825138347228
36,10,0.9226727868048481
36,12,0.23329951194028328
36,14,0.34958665443657866
36,15,0.9999997600000575
36,17,0.11693133496972832
36,20,1.1271840266702653
36,22,0.2860288367797944
36,26,1.2860288070548058
36,27,0.9999999787977145
36,33,0.9938143614924486
36,35,0.4494896833954945
36,38,0.6544772672291471
36,39,0.5200170787706536
36,40,0.9999997060613172
36,41,0.8304791289097062
36,43,1.999999520000115
36,46,0.8352804398065006
36,49,0.31236351190764067
36,52,1.6213371732447084
36,54,0.5798344232035285
36,59,0.4494896833954945
36,60,0.0926100935926413
36,68,0.1465650328870419
36,69,0.28039170213365716
36,70,1.1688437412642672
36,73,0.9291083540513196
36,75,0.8759332731829591
36,79,0.9999999187596226
36,80,0.5476283265129754
36,81,0.3060174851076547
36,88,0.535040516846021
36,89,0.7017946052312639
36,90,0.24087773418969805
36,93,1.9999999489372222
36,96,1.0842697966765964
36,97,1.6569737916363745
36,98,0.6363636230704338
36,99,1.99999997383407
36,100,0.8672771480997584
37,6,0.30687139826920634
37,7,0.4202040849834618
37,8,0.8200573616248995
37,9,1.998913825806524
37,12,0.9999998530306371
37,13,1.1261609376840174
37,14,0.9999998530306371
37,15,0.5737051952012107
37,19,0.4833147506605208
37,25,0.99999990202042
37,30,0.981449469518554
37,31,0.9999999802508063
37,34,0.9999998703852029
37,35,1.5259315825963433
37,37,0.5878240940542641
37,39,0.5414401608752193
37,44,0.5124139863523016
37,46,0.44299119849084234
37,49,0.9999999463117891
37,51,0.5577778802003843
37,59,0.1494299280167729
37,61,0.9999998703852029
37,67,0.8075010460454553
37,71,1.999999731671879
37,79,0.6043389542866627
37,81,0.49143745133539424
37,84,0.9999999400000036
37,89,1.99999980404084
37,91,1.9999998800000072
37,94,0.999999986408651
37,98,0.3892672511727845
37,99,0.14285714163265306
38,7,0.9999999400000036
38,10,0.9999999769059897
38,11,2.9999994121225764
38,16,0.3956610212066333
38,17,0.6758228807461197
38,18,1.9999998693605556
38,20,0.9076037719051407
38,26,0.7987733276116213
38,31,0.9999999400000036
38,33,0.9999998302944013
38,35,0.9999999502996043
38,39,0.12549212929089532
38,52,1.244114188954648
38,54,0.9999999357089991
38,55,0.2986492397374711
38,56,0.9597303469720172
38,59,0.26120386078293006
38,60,0.9854604328503779
38,64,1.9999998714179983
38,66,0.9999999458397469
38,68,0.9144732429848904
38,71,0.5972566387409923
38,72,0.16780179379193286
38,75,1.828797357269853
38,76,1.9999998693605556
38,79,0.8139359679010721
38,81,0.25097444393960916
38,84,1.795303575919914
38,85,0.3757086705130479
38,87,2.1338496091767314
38,91,0.3697417943985758
38,94,0.5326126708703569
39,2,0.999999897774769
39,6,0.3167644590110726
39,8,0.4276529902274966
39,10,2.9999991626830895
39,12,1.9148691205171628
39,14,0.9999999075337985
39,19,0.9999998428376883
39,25,0.9999999525000023
39,27,0.9999999658431623
39,30,1.4999999306503458
39,31,0.9999999748870397
39,33,0.9999999717347713
39,34,0.2271859635152762
39,39,1.108234605538506
39,43,0.5441558473791651
39,44,1.2136117452951152
39,49,1.4775921996026387
39,50,0.010156663086934256
39,52,1.4451246467963677
39,53,1.369602970666288
39,59,1.4806858750164085
39,69,0.45428665642534033
